Video Title,Video ID,User,Comment,Published,SentimentScore,PositiveWords,NegativeWords,AgreeableWords,NeutralRaceWords,WhiteSlurWords,BlackSlurWords,HispanicSlurWords,GeneralSlurs
cosby show - one of the funniest moments,jJPudiBap4U,xBillyTheKidx,the way he delivers his lines  it s not even delivery  it s just bill being  bill  talking as if he s at home and there s no cameras or audience.  absolutely incredible.,2011-06-21,0.125,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,BMTHdan,lmao legend ,2013-10-27,0,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Greenlantern345,who the heck dislikes the cosby show   ,2012-10-02,-0.5,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,babydoll22841,Hi  If you haven t figured it out yet  the episode is called  The Dead End  Kids Meet Dr. Lotus . This is the episode where Theo and his friends goes  to this voodoo doctor so they can get rid of this guy who s trying to date  his girlfriend. Cliff helps him by putting peanut butter and oil in Theo s  hands with some beans and pushes them on his face while cliff walks around  him beating on a pot with a wooden spoon. I love that episode,2012-10-22,-0.125,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,jtp6194,he s so not funny and tries so hard  that its funny.,2012-09-22,0,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,jlarose23,I swore at 50 seconds he was going to explode  O,2013-06-30,-0.875,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,RetrofanFilms,Best LIne   I pressed down on the gas  and you think I m lying  the car  said  What   ,2011-08-28,0.375,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,40mbooh,lawd hammercy im cryn over here  lmao    ,2013-07-13,0,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,UnclePutte,Ah  man. Brings to my mind the discussions between my father and my little  sister when she was looking to buy her first car.  It s a BMW  it looks  good  and it s only 1000     What EVER could be wrong with it    Haha  oh boy.,2012-07-02,-0.125,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,TheJta20,Bill Cosby is a robot,2013-10-09,-0.125,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,doctorbillcosby,Or you ve lowered your standards...,2012-04-30,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,78autodidact,I wish they still made shows like this. ,2012-10-02,-0.75,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,MadMadamMim03,Bill Cosby you LEGEND  ,2013-06-13,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,tommyt1971,Thanks  XD,2013-09-30,0,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,americantragedies,i think i know i m finally grown up when i am more attracted to phylicia  rashad than lisa bonet. ,2012-02-21,-0.25,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,tesh lad,Season 2 was the best of all of seasons,2013-01-08,0.875,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Chamkey Dlaritz,I couldn t breathe.....,2013-10-18,-0.25,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,HittMan191,Moment s  plural god dammit ,2011-12-17,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Seema8182,  KRPPPPPPPUMP PUMMMPPPPP KERPUMPPPP     LMAO   You think I m lying  the  car said  WHAT      LMAO      OHH  YOU    WANNA GO BACKWARDS       HAHAHAHAHA     The wheel was the best thing on the car    ROFL   ,2012-10-21,0.625,2,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Elgin Subwaysurfer Bolling,Best sweaters ever  I think whoever designed Csbys sweaters made more money  than all the actors combined.,2013-05-21,0.5,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,tommyt1971, ... or chillydown  or cool back or whatever these people say   ,2013-08-19,-0.125,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,suemorphplus2009,Alright  Cosby will remain among my favorite comedians   always ,2013-05-04,0.125,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Captain Cartman,It s just thinking about it... LMAO,2013-05-02,0,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,crazyhyuuu,This just made my day  Its been so long since I watched the series ,2012-11-07,-0.375,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,L33T4G3NTAxe,why cant he be my neighbor ,2013-08-13,-0.125,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,parismccullough12,Denise is so sexy,2013-05-10,-0.125,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Brandon Tunnel,even if you dont get it  just watching this will make you smile,2012-06-16,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Sigma0283,I steped on the gas and the car said  What  . ROTFL ,2013-08-06,-0.25,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Charles Manson,boom boom bo bo bo boom boom boom,2013-03-11,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,MrCold012, babydoll you are the best ,2012-10-22,1,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,mariamy4, I looked in the rear view mirror...   whatever I was looking at there were  12 of then  AHAHAHHA,2013-05-31,-0.5,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Kimfire,AND SHE S SITTING OVER THERE BLAMING ME  DAADDDDY   LMBO   XD,2012-01-25,0.125,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,MATANUI720, crum crum pum pum pum pum pum pum  prraip prraip prraip rabbit rabbit  rabbit,2012-03-13,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Emily Penrod,Because of this scene  this is one of my favorite episodes  ,2013-07-05,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Fredrik Lind,Bill Cosbys voice is just freakin hilarious xD,2013-09-28,0.125,2,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,TheStacykeys,LOL i remember this episode  when Denise got her license singing  i got my  license  i got my license Yeah  Cliff s facial expressions are still  cracking me up,2012-09-26,0.5,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Brulism,press 3,2012-11-06,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,xBillyTheKidx, Retrofan i m dying.,2011-08-30,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,EMCU2001,they don t make tv like this anymore    ,2013-07-02,-0.25,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,richard salazar,Classic cosbsy ,2013-03-28,0.75,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Dane Spacey,I ll let Bill know,2013-09-30,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Funnypandalonies,when they actually are being human.,2013-07-28,0.5,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Mike Young,One of my favorite shows.,2013-01-01,0.25,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,MadMadamMim03,I HAVE JUST WATCHED THIS 5 TIMES   IT JUST KEEPS GETTING FUNNIER  XD  The  car hasn t started yet  It s just thinkin  about it    I looked in the rear  view mirror and whatever I was gonna run over  there was 12 of  em  ,2013-06-13,-0.5,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Tony Villalta,Comedy legend,2013-04-30,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,kablam54,...................... ,2011-05-30,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Kitty Beccue, I looked in the rear view mirror  and whatever I was going to run over   there were 12 of them.  Too funny ,2013-02-09,-0.5,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,MrCold012,pls can anyone tell me in which episode  i dont remember the whole plote  but i remember the scene  cliff fools theo by telling him his future.. he  made theo put his hands in eggs and then he put them on his face.. cliff  was also making noise by hitting a wooden spoon on some sort of cup and  yelling at the beans.. i was loling hard on that one  D PLS ANYONE   D ,2012-10-06,-1.5,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Zachary Fowler,She is so beautiful  I literally paused our to look at her,2012-09-13,-0.375,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,kEiTh kOzArT,Everytime i see him it reminds me if family guy   Lol,2013-06-27,-0.25,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,3Rayfire,It s so terrible. He s telling this hilarious story  and I can only focus  on the fact that Phylicia Rashad and Lisa Bonet are smiling and they re  both so radiant. That could drive a man insane.,2013-10-23,0.375,1,1,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Sam Samio,GODLIKE  ,2013-04-02,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,HKLesterol,0 47 0 49 gif,2013-07-08,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Flanking Kavu,You can t script this. It had to be improv. Phylicia Rashad s laugh was so  genuine. I wouldn t be surprised if the script just said.  Bill is going to  tell a story. Just hold on for dear life. ,2012-11-17,-0.511,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,parkesc21,The man with the elastic face can make any sound,2013-09-07,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,InfectedStrategy,  I pushed on the gas and the car said WHAT  LOL,2013-05-23,-0.25,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,iMe ze,He keeps looking into the camera.....,2013-03-16,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,twinzeroes,I would love to see the script for this scene,2012-07-22,0.25,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,WilburRatbag,Check out  200 mph . The funniest car bit ever.,2013-07-13,0.5,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,meathena,THIS was quality programming  Kids who didn t have a dad could get good dad  advice AND laugh at the same time. Man I miss that show.,2012-07-14,0.5,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Jergus Spodniak,zubbity zabbity,2013-02-06,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,TOM C,In tears right now hahahaha,2013-01-19,0,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,whateverfudge,he s such an entertainer       ,2012-02-25,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,bronzillaxx,YOU THINK I M LYING THE CAR SAID   WHAT    XXXXDDD,2011-09-02,0,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Daijah Knighten,So funny the car said what     and denise said DADDDYYY    ,2012-11-09,0,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,SkippyChurch,God this show was hilarious. Love Bill Cosby  ,2012-10-26,0.625,2,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,bedroo222222, ALLiTiZ4 glad it did   ,2011-08-19,0.125,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,moncha2003,where s yours,2013-09-17,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,wertelsoriginal,rihanna ,2013-07-20,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Heather Haynes,IT S NOT RUNNING YET   IT S JUST THINKING ABOUT IT  ,2013-05-27,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,seano3486, moistcurtains Lmao    U crazzi,2012-06-20,0,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,ssmccullough,Is this all improve  ,2011-08-31,-0.125,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,tommyt1971,Sounds like there was MORE than just a  major steering problem  in that  beast. Transmission was probably way beyond shot. ,2013-08-19,-0.875,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Adrian Gonzalez,LMAO,2013-08-25,0,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,MegoSamaLadySir,I miss this show X3,2012-04-07,-0.25,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,maria LOve,lol he s da old Ellen XDD ,2013-03-10,0,2,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,ALLiTiZ,You can watch this without sound and its just as funny....if not more. ,2011-07-30,0.125,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,orhugs,This man is a genius   ,2013-03-07,0.375,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,ranchdressing,You CAN just keep your nasty ass comments to yourself if you re not  enjoying this.,2013-09-23,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Alfredo Rodriguez,did people really think this was funny   waste of my time,2013-06-16,-0.125,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,moistcurtains,BIP BOP SHOOBITY DOOP,2012-04-18,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,wolverine,he looks indian like  i doubt he s really black ,2012-11-12,-0.125,0,0,0,1,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Lyndsie Rohrbach,Gsmfzkidxji. Sidxoiicf ydut,2013-07-31,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,Owneador1337,Back when blacks were funny and not pissed off.,2013-06-13,-1.5,1,0,0,1,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,ALLiTiZ,this just made me so happy  ,2011-07-30,0,0,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,ras joe,wait  there has been a funny moment in the cosby show   didn t notice that  before..  . ,2013-08-18,-0.125,1,0,0,0,0,0,0,0
cosby show - one of the funniest moments,jJPudiBap4U,stinnetbennet,Do you hear me laughing asshole ,2012-04-19,-0.5,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Larry Kwan,Lol  either our grandparents were lying or they all went to the same school   P   ,2013-12-02,-0.125,2,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Pablo Sanchez,Did this sketch in 7th grade for public speaking competition. I got 2nd in  the State. Thank you Bill Cosby for your genius stand up. I give him most  of the credit. xD   ,2014-07-16,0,2,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Mario Arteaga,Read this please  Bill cosby was funny as hell... hahaha... he was the  best. Until the rape charges  just like Micheal Jackson  or Whitney Huston.  All legacies that are Good  get tarnished  until it s to late to say we  loved you. And we feel bad because we can t say sorry. Im just saying don t  persecute him until you know for sure    ,2014-12-06,-0.125,3,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Ayebatonyeseigha Christ,No curse words but yet still mad funny    ,2015-04-25,-0.875,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Latise Wilson,Do all boys keep dirty rooms  Lol   ,2014-12-17,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Ayebatonyeseigha Christ,Always liked Bill  suave dude    ,2015-04-25,1.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Dimpz Jig,Legendary. Him and Richard Pryor are truely incredible  they set it off for  all black comedians after the 50s  60s and 70s. No matter what current hype  and propaganda there may be  you have to pay your respects.   ,2015-04-04,-0.25,1,0,1,1,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,JN S,rapist   ,2014-11-22,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Funkiemunkytootiedo,He uses these exact same jokes in the Cosby Show.   ,2014-10-30,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Adelita Phoenix,I m going to take a wild guess and say that YouTubers are going fill the  comments sections on all his videos with rape jokes and accusations    ,2014-11-25,0.25,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,TKay,Unbeatable.   ,2014-10-06,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Amber Ridgdill,6 38 My mom said that to me lol   ,2014-12-12,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Alan W, The roofies and the raping and the pudding pops .   ,2014-12-03,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,RoastBeefTaco,Rape    ,2015-02-12,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Sam Torres,To those trying to make sense of why they are coming out now... I don t  think anybody even bothers to mention how much money this man has. And no  im not trying to say they are trying to get money out of him. I m saying  that it is so so so likely that he paid some of these women off not to say  jack shit decades ago. Also keep in mind that there is a thing called  stockhold syndrome where some create a bond with the person who hurt them.  Also women coming out in 2000 is not all of a sudden       ,2015-04-11,-2.25,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Jean-Fran̤ois Tremblay,fucking rapist.. his jokes are not even funny lmao fuckiing ass eating  molester   ,2014-11-23,0.25,2,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,King Kevin,The best   ,2014-09-23,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Marco Oliveira,Um dos meus comediantes favoritos     Bill Cosby   ,2014-10-10,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Robert Stahl,Funny       ,2014-11-11,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,rich gunning,COSBY A BE A FREAK DUDE BUT I DON T THINK A RAPIST STILL FUNNY   ,2015-01-30,-0.125,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,damnedcarrot .,This man is a rapist  Now please hand me my  most original comment  award    ,2015-04-20,-0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Mar Da,violator   ,2014-10-29,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,rockisdead25,Remembering the good times   ,2014-12-23,0.875,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,jjlinert,He s awesome   ,2014-11-20,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,DmitryIvanAlyosha80,Probably the only clean comedian who could ever make my sides hurt from  laughter. Dr. Cosby is truly one of a kind.   ,2014-10-22,1.625,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,jeremy harris,This is so true lol      ,2014-09-23,0.375,2,0,1,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,CarlPanzram7390,Didn t Freddy Prinze do that dirty underwear joke on the Johnny Carson  show    ,2014-10-27,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Jordan h,I think his still funny even know it terrible what he did     ,2014-11-27,-0.875,1,1,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Troy Eller,The loose leaf notebook line KILLS me everytime.   ,2014-09-22,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Mike Bonse,This is for you Sarah    ,2014-07-11,-0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,freedom4all61701,Good funny memories listening to his album as a child.   ,2014-07-04,0.75,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Alex Bouwkamp,2 million views for a guy with 503 subs lol   ,2014-05-18,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,amariella61, First you say it  then you do it     ,2014-09-27,0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Lee B,It s all true.....   ,2014-09-11,0.5,1,0,1,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,ajc1321133, ,2014-08-22,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Godminnette2,This is so god damn true.  Every word.   ,2013-12-04,0.375,1,0,1,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Trev Mac, Creep    ,2014-12-09,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Antonijs Kiedis,Pure genius  Bill Cosby shows us that  clean  humor can be as funny  and  sometimes even funnier  than  dirty  humor.   ,2014-05-18,0.375,2,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,1106ATM,This is funny    This isn t about Bill Cosby s grandparents  it s about his own parents   being grandparents.    ,2014-05-21,0.125,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Tim Jules,Lol too funny   ,2014-10-05,-0.25,2,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,jacob thompson,Lmfao   ,2014-07-07,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Emily Nowak,  You make me sick.. I m just sick of this and I m sick of you   So sick I  don t know what to do with myself  HAHAH    ,2014-03-20,-3.75,1,0,0,0,0,0,0,0
